End Date,End Time,NO2
01/02/2020,08:00:00,26.96998
01/02/2020,09:00:00,31.02702
01/02/2020,10:00:00,44.09561
01/02/2020,11:00:00,31.19197
01/02/2020,12:00:00,32.13776
01/02/2020,13:00:00,28.65509
01/02/2020,14:00:00,33.80676
01/02/2020,15:00:00,39.97328
01/02/2020,16:00:00,45.74266
01/02/2020,17:00:00,43.96912
01/02/2020,18:00:00,57.58757
01/02/2020,19:00:00,47.00233
01/02/2020,20:00:00,46.86695
01/02/2020,21:00:00,36.01384
01/02/2020,22:00:00,37.37328
01/02/2020,23:00:00,32.40385
01/02/2020,24:00:00,35.74574
02/02/2020,01:00:00,35.31086
02/02/2020,02:00:00,33.62233
02/02/2020,03:00:00,30.29418
02/02/2020,04:00:00,27.02177
02/02/2020,05:00:00,21.93538
02/02/2020,06:00:00,16.15661
02/02/2020,07:00:00,15.8854
02/02/2020,08:00:00,15.28152
